pair,key,layer_idx,rel_depth,sub_module,shape,fro_delta,sigma_1_delta,stable_rank_delta,effective_rank_top64_delta,top_align_with_W_LLM
qwen3,model.layers.1.self_attn.k_proj.weight,1,0.02857142857142857,self_attn.k_proj,,11.43932819366455,3.0053138732910156,14.48843136424317,41.708572855581224,0.0261340644210577
qwen3,model.layers.1.self_attn.o_proj.weight,1,0.02857142857142857,self_attn.o_proj,,19.742338180541992,1.9750621318817139,99.91614034592156,54.59475264616536,0.004906591959297657
qwen3,model.layers.1.self_attn.q_proj.weight,1,0.02857142857142857,self_attn.q_proj,,22.055761337280273,4.214775562286377,27.38389373017755,44.04357023619662,0.07275703549385071
qwen3,model.layers.1.self_attn.v_proj.weight,1,0.02857142857142857,self_attn.v_proj,,9.780529975891113,1.2988017797470093,56.70730744848672,54.1323746026246,0.03982949256896973
qwen3,model.layers.10.mlp.down_proj.weight,10,0.2857142857142857,mlp.down_proj,,33.78011703491211,1.3205246925354004,654.3788388620927,61.12597958345258,0.11479231715202332
qwen3,model.layers.10.mlp.gate_proj.weight,10,0.2857142857142857,mlp.gate_proj,,39.66389465332031,2.955789089202881,180.07102162920253,53.658955124015314,0.10244894027709961
qwen3,model.layers.10.mlp.up_proj.weight,10,0.2857142857142857,mlp.up_proj,,33.46450424194336,2.2666971683502197,217.96250320276306,55.1477772596539,0.04780765622854233
qwen3,model.layers.10.self_attn.k_proj.weight,10,0.2857142857142857,self_attn.k_proj,,10.947049140930176,1.8014732599258423,36.92652968830073,49.59416596725224,0.04606783390045166
qwen3,model.layers.10.self_attn.o_proj.weight,10,0.2857142857142857,self_attn.o_proj,,18.770488739013672,1.232515573501587,231.93502134337973,58.8162155234955,0.03320382162928581
qwen3,model.layers.10.self_attn.q_proj.weight,10,0.2857142857142857,self_attn.q_proj,,22.594783782958984,3.4084348678588867,43.94468752302265,46.256392331314935,0.09924843907356262
qwen3,model.layers.10.self_attn.v_proj.weight,10,0.2857142857142857,self_attn.v_proj,,9.227177619934082,0.7987833023071289,133.43808655247358,59.261266256531606,0.004376975353807211
qwen3,model.layers.11.mlp.down_proj.weight,11,0.3142857142857143,mlp.down_proj,,34.5118293762207,1.2888169288635254,717.0566986929819,61.44691302809274,0.1042654812335968
qwen3,model.layers.11.mlp.gate_proj.weight,11,0.3142857142857143,mlp.gate_proj,,39.38628005981445,2.793159008026123,198.8376445412597,54.59116023703802,0.1066291555762291
qwen3,model.layers.11.mlp.up_proj.weight,11,0.3142857142857143,mlp.up_proj,,34.07255172729492,2.2892403602600098,221.52693098920508,55.45379417238705,0.032492153346538544
qwen3,model.layers.11.self_attn.k_proj.weight,11,0.3142857142857143,self_attn.k_proj,,11.649703025817871,1.9695231914520264,34.98706491642467,49.58198856682338,0.02114943042397499
